segment_id,task_id,start,goal,release_epoch
775:storage_in,775,5,47,17457.0
776:storage_in,776,5,47,17464.0
777:storage_in,777,2,47,17465.0
778:storage_in,778,3,47,17467.0
779:storage_in,779,0,47,17468.0
780:storage_in,780,0,47,17487.0
781:storage_in,781,1,47,17494.0
782:direct,782,4,49,17499.0
783:direct,783,5,49,17505.0
784:direct,784,3,49,17507.0
785:storage_in,785,4,47,17513.0
786:storage_in,786,2,47,17517.0
787:storage_in,787,3,47,17526.0
788:storage_in,788,5,47,17535.0
789:storage_in,789,53,47,17577.0
790:storage_in,790,53,47,17582.0
791:storage_in,791,53,47,17587.0
792:storage_in,792,53,47,17593.0
793:storage_in,793,53,47,17598.0
794:storage_in,794,53,47,17603.0
795:storage_in,795,53,47,17608.0
796:storage_in,796,53,47,17613.0
797:storage_in,797,0,47,17617.0
798:storage_in,798,53,47,17619.0
799:storage_in,799,53,47,17622.0
800:storage_in,800,53,47,17623.0
801:storage_in,801,53,47,17625.0
802:storage_in,802,53,47,17627.0
803:storage_in,803,53,47,17629.0
804:storage_in,804,53,47,17631.0
805:storage_in,805,53,47,17633.0
806:storage_in,806,53,47,17635.0
807:storage_in,807,53,47,17637.0
808:storage_in,808,53,47,17639.0
809:storage_in,809,53,47,17641.0
810:storage_in,810,53,47,17643.0
811:storage_in,811,53,47,17645.0
812:storage_in,812,53,47,17647.0
813:storage_in,813,53,47,17649.0
814:storage_in,814,53,47,17654.0
815:storage_in,815,53,47,17659.0
816:storage_in,816,53,47,17664.0
817:storage_in,817,53,47,17669.0
818:storage_in,818,53,47,17674.0
819:storage_in,819,53,47,17677.0
820:storage_in,820,53,47,17679.0
821:storage_in,821,53,47,17682.0
822:storage_in,822,53,47,17684.0
823:storage_in,823,53,47,17686.0
824:storage_in,824,53,47,17690.0
825:storage_in,825,53,47,17695.0
826:storage_in,826,53,47,17700.0
827:storage_in,827,53,47,17705.0
828:storage_in,828,53,47,17729.0
829:storage_in,829,53,47,17772.0
830:storage_in,830,53,47,17773.0
831:storage_in,831,53,47,17781.0
832:storage_in,832,53,47,17787.0
833:storage_in,833,53,47,17788.0
834:direct,834,53,49,17790.0
835:storage_in,835,53,47,17792.0
836:storage_in,836,53,47,17794.0
837:storage_in,837,53,47,17796.0
838:storage_in,838,53,47,17798.0
839:storage_in,839,53,47,17800.0
840:storage_in,840,53,47,17803.0
841:storage_in,841,53,47,17805.0
842:storage_in,842,53,47,17808.0
843:storage_in,843,2,47,17829.0
844:storage_in,844,0,47,17832.0
846:direct,846,3,49,17838.0
845:storage_in,845,5,47,17838.0
847:storage_in,847,1,47,17839.0
848:direct,848,4,49,17841.0
849:storage_in,849,3,47,17843.0
850:storage_in,850,53,47,17844.0
851:direct,851,5,49,17846.0
852:storage_in,852,2,47,17847.0
854:direct,854,3,49,17849.0
853:storage_in,853,4,47,17849.0
856:storage_in,856,0,47,17850.0
855:storage_in,855,1,47,17850.0
857:direct,857,5,48,17851.0
858:storage_in,858,1,47,17852.0
859:storage_in,859,4,47,17853.0
860:storage_in,860,3,47,17854.0
861:storage_in,861,2,47,17855.0
862:direct,862,4,48,17857.0
864:storage_in,864,0,47,17858.0
863:direct,863,4,49,17858.0
865:storage_in,865,5,47,17858.0
866:storage_in,866,2,47,17859.0
867:direct,867,5,49,17859.0
868:storage_in,868,1,47,17860.0
869:storage_in,869,3,47,17861.0
871:storage_in,871,0,47,17862.0
870:storage_in,870,3,47,17862.0
873:storage_in,873,2,47,17863.0
872:storage_in,872,53,47,17863.0
874:storage_in,874,4,47,17864.0
875:storage_in,875,4,47,17865.0
877:storage_in,877,1,47,17867.0
879:storage_in,879,5,47,17869.0
881:storage_in,881,2,47,17870.0
880:storage_in,880,5,47,17870.0
883:storage_in,883,3,47,17872.0
882:direct,882,5,49,17872.0
885:storage_in,885,0,47,17873.0
884:storage_in,884,3,47,17873.0
888:storage_in,888,1,47,17874.0
887:storage_in,887,4,47,17874.0
890:storage_in,890,1,47,17876.0
889:storage_in,889,4,47,17877.0
891:storage_in,891,5,47,17877.0
893:storage_in,893,2,47,17878.0
892:storage_in,892,5,47,17878.0
894:storage_in,894,2,47,17879.0
896:storage_in,896,3,47,17880.0
897:storage_in,897,0,47,17881.0
876:storage_in,876,53,47,17881.0
899:storage_in,899,4,47,17882.0
900:storage_in,900,1,47,17884.0
898:storage_in,898,0,47,17885.0
901:storage_in,901,5,47,17885.0
902:storage_in,902,2,47,17887.0
878:storage_in,878,53,47,17888.0
904:storage_in,904,0,47,17891.0
903:storage_in,903,1,47,17891.0
886:storage_in,886,53,47,17892.0
895:storage_in,895,53,47,17894.0
905:storage_in,905,1,47,17897.0
906:storage_in,906,3,47,17899.0
908:storage_in,908,2,47,17900.0
907:storage_in,907,3,47,17900.0
909:storage_in,909,2,47,17901.0
910:storage_in,910,4,47,17902.0
911:storage_in,911,0,47,17903.0
912:storage_in,912,4,47,17905.0
913:storage_in,913,5,47,17905.0
915:storage_in,915,1,47,17906.0
914:storage_in,914,0,47,17907.0
916:storage_in,916,53,47,17908.0
919:storage_in,919,0,47,17910.0
918:storage_in,918,2,47,17910.0
917:storage_in,917,5,47,17910.0
920:storage_in,920,3,47,17913.0
921:storage_in,921,3,47,17914.0
922:storage_in,922,0,47,17915.0
923:storage_in,923,1,47,17916.0
924:storage_in,924,4,47,17917.0
926:storage_in,926,5,47,17919.0
925:storage_in,925,4,47,17920.0
927:storage_in,927,3,47,17922.0
929:storage_in,929,2,47,17923.0
928:storage_in,928,5,47,17923.0
930:storage_in,930,4,47,17925.0
931:direct,931,3,49,17926.0
932:storage_in,932,3,47,17927.0
933:storage_in,933,5,47,17927.0
934:storage_in,934,0,47,17929.0
935:storage_in,935,3,47,17930.0
936:storage_in,936,1,47,17932.0
937:storage_in,937,4,47,17933.0
939:storage_in,939,2,47,17934.0
938:direct,938,4,49,17934.0
940:storage_in,940,5,47,17936.0
942:storage_in,942,0,47,17937.0
941:direct,941,5,49,17937.0
943:storage_in,943,3,47,17938.0
944:storage_in,944,3,47,17939.0
945:storage_in,945,4,47,17941.0
946:storage_in,946,1,47,17945.0
947:storage_in,947,5,47,17946.0
948:direct,948,4,49,17947.0
949:storage_in,949,2,47,17950.0
951:storage_in,951,1,47,17953.0
950:storage_in,950,5,47,17953.0
952:storage_in,952,2,47,17957.0
953:direct,953,3,49,17961.0
954:storage_in,954,1,47,17962.0
955:storage_in,955,0,47,17964.0
956:storage_in,956,1,47,17967.0
957:storage_in,957,2,47,17970.0
958:storage_in,958,3,47,17970.0
959:direct,959,4,49,17971.0
960:direct,960,4,48,17973.0
961:storage_in,961,5,47,17974.0
962:storage_in,962,53,47,17974.0
963:direct,963,5,48,17976.0
964:storage_in,964,3,47,17978.0
966:storage_in,966,3,47,17979.0
965:storage_in,965,4,47,17979.0
967:storage_in,967,0,47,17980.0
968:storage_in,968,4,47,17981.0
970:storage_in,970,1,47,17982.0
971:storage_in,971,5,47,17983.0
973:storage_in,973,2,47,17985.0
969:storage_in,969,4,47,17985.0
972:storage_in,972,5,47,17985.0
974:storage_in,974,3,47,17986.0
975:storage_in,975,3,47,17987.0
976:storage_in,976,2,47,17989.0
977:storage_in,977,4,47,17989.0
978:storage_in,978,0,47,17990.0
979:storage_in,979,5,47,17992.0
980:storage_in,980,1,47,17993.0
981:direct,981,3,48,17994.0
983:storage_in,983,2,47,17995.0
982:direct,982,5,49,17995.0
984:storage_in,984,4,47,17997.0
985:direct,985,3,49,17998.0
986:storage_in,986,4,47,18001.0
987:storage_in,987,5,47,18002.0
988:storage_in,988,0,47,18006.0
989:storage_in,989,1,47,18009.0
990:direct,990,4,49,18009.0
992:storage_in,992,2,47,18011.0
991:direct,991,5,49,18011.0
993:storage_in,993,0,47,18014.0
994:storage_in,994,3,47,18016.0
995:direct,995,3,49,18017.0
996:storage_in,996,1,47,18018.0
997:direct,997,4,49,18019.0
998:storage_in,998,2,47,18020.0
1000:direct,1000,5,49,18022.0
999:direct,999,4,48,18023.0
1001:direct,1001,3,49,18027.0
1002:storage_in,1002,53,47,18028.0
1003:storage_in,1003,0,47,18035.0
1004:direct,1004,4,49,18035.0
1005:direct,1005,5,48,18037.0
1007:storage_in,1007,1,47,18038.0
1006:direct,1006,5,49,18038.0
1009:storage_in,1009,2,47,18041.0
1008:direct,1008,3,49,18041.0
1010:storage_in,1010,0,47,18042.0
1011:direct,1011,4,49,18043.0
1012:storage_in,1012,0,47,18044.0
1013:direct,1013,3,48,18045.0
1014:storage_in,1014,5,47,18046.0
1015:storage_in,1015,1,47,18047.0
1016:storage_in,1016,5,47,18049.0
1017:storage_in,1017,2,47,18051.0
1019:storage_in,1019,0,47,18054.0
1018:storage_in,1018,3,47,18054.0
1020:direct,1020,4,48,18061.0
1021:storage_in,1021,3,47,18062.0
1022:storage_in,1022,4,47,18065.0
1023:direct,1023,5,48,18066.0
1024:storage_in,1024,1,47,18068.0
1025:storage_in,1025,5,47,18070.0
1026:storage_in,1026,2,47,18071.0
1027:storage_in,1027,1,47,18072.0
1028:storage_in,1028,3,47,18072.0
1029:storage_in,1029,0,47,18074.0
1030:storage_in,1030,4,47,18075.0
1031:storage_in,1031,1,47,18076.0
1032:storage_in,1032,2,47,18079.0
1033:storage_in,1033,53,47,18084.0
1034:storage_in,1034,0,47,18088.0
1035:storage_in,1035,5,47,18089.0
1036:direct,1036,3,49,18092.0
1037:direct,1037,4,49,18095.0
1038:direct,1038,5,49,18098.0
1039:storage_in,1039,1,47,18099.0
1040:storage_in,1040,3,47,18100.0
1041:storage_in,1041,2,47,18102.0
1042:storage_in,1042,0,47,18104.0
1043:storage_in,1043,4,47,18105.0
1044:storage_in,1044,1,47,18107.0
1045:storage_in,1045,2,47,18109.0
1046:storage_in,1046,0,47,18112.0
1047:storage_in,1047,5,47,18114.0
1048:storage_in,1048,1,47,18116.0
1049:storage_in,1049,2,47,18119.0
1050:storage_in,1050,3,47,18124.0
1051:storage_in,1051,4,47,18126.0
1053:storage_in,1053,0,47,18132.0
1052:storage_in,1052,5,47,18132.0
1054:storage_in,1054,1,47,18135.0
1055:storage_in,1055,53,47,18137.0
1056:storage_in,1056,3,47,18150.0
1057:storage_in,1057,4,47,18156.0
1058:storage_in,1058,5,47,18158.0
1059:storage_in,1059,3,47,18161.0
1060:storage_in,1060,4,47,18164.0
1061:storage_in,1061,5,47,18166.0
1062:storage_in,1062,2,47,18178.0
1063:storage_in,1063,53,47,18180.0
1064:storage_in,1064,0,47,18183.0
1065:storage_in,1065,53,47,18185.0
1067:storage_in,1067,1,47,18188.0
1066:direct,1066,3,49,18188.0
1068:storage_in,1068,53,47,18191.0
1069:direct,1069,3,48,18192.0
1070:storage_in,1070,53,47,18193.0
1071:storage_in,1071,53,47,18198.0
1072:storage_in,1072,53,47,18203.0
1073:storage_in,1073,53,47,18208.0
1074:storage_in,1074,53,47,18213.0
1075:storage_in,1075,4,47,18217.0
1076:storage_in,1076,53,47,18218.0
1077:storage_in,1077,2,47,18221.0
1078:storage_in,1078,53,47,18222.0
1079:storage_in,1079,53,47,18223.0
1080:storage_in,1080,53,47,18225.0
1081:storage_in,1081,53,47,18227.0
1082:storage_in,1082,53,47,18229.0
1083:storage_in,1083,53,47,18231.0
1084:storage_in,1084,53,47,18233.0
1085:storage_in,1085,53,47,18235.0
1086:storage_in,1086,53,47,18237.0
1087:storage_in,1087,53,47,18239.0
1088:storage_in,1088,53,47,18241.0
1089:storage_in,1089,53,47,18243.0
1090:storage_in,1090,53,47,18245.0
1091:storage_in,1091,53,47,18247.0
1092:storage_in,1092,53,47,18249.0
1093:storage_in,1093,53,47,18252.0
1094:storage_in,1094,53,47,18254.0
1095:storage_in,1095,53,47,18257.0
1096:direct,1096,5,49,18258.0
1097:storage_in,1097,53,47,18263.0
1098:storage_in,1098,53,47,18268.0
1099:storage_in,1099,53,47,18276.0
1100:storage_in,1100,53,47,18278.0
1101:storage_in,1101,3,47,18279.0
1102:storage_in,1102,53,47,18281.0
1103:storage_in,1103,53,47,18294.0
1104:storage_in,1104,53,47,18310.0
1105:storage_in,1105,53,47,18318.0
1106:storage_in,1106,53,47,18334.0
1107:storage_in,1107,53,47,18337.0
1108:storage_in,1108,53,47,18342.0
1109:direct,1109,53,49,18379.0
1110:storage_in,1110,53,47,18388.0
1111:storage_in,1111,53,47,18392.0
1112:storage_in,1112,53,47,18397.0
1113:storage_in,1113,53,47,18398.0
1114:storage_in,1114,53,47,18400.0
1115:storage_in,1115,53,47,18403.0
1116:storage_in,1116,53,47,18405.0
1117:storage_in,1117,53,47,18411.0
1118:storage_in,1118,2,47,18440.0
1119:direct,1119,4,49,18441.0
1120:storage_in,1120,0,47,18442.0
1121:storage_in,1121,4,47,18443.0
1122:storage_in,1122,53,47,18444.0
1123:storage_in,1123,1,47,18445.0
1124:storage_in,1124,5,47,18446.0
1125:direct,1125,5,49,18447.0
1126:storage_in,1126,3,47,18449.0
1128:storage_in,1128,2,47,18450.0
1127:direct,1127,3,49,18450.0
1129:storage_in,1129,4,47,18451.0
1131:storage_in,1131,0,47,18453.0
1132:storage_in,1132,53,47,18453.0
1133:storage_in,1133,5,47,18454.0
1136:storage_in,1136,5,47,18455.0
1137:storage_in,1137,1,47,18456.0
1138:storage_in,1138,3,47,18456.0
1130:storage_in,1130,4,47,18456.0
1135:storage_in,1135,0,47,18457.0
1140:storage_in,1140,1,47,18458.0
1139:storage_in,1139,5,47,18458.0
1134:storage_in,1134,4,47,18459.0
1144:storage_in,1144,2,47,18460.0
1142:direct,1142,3,49,18460.0
1143:storage_in,1143,53,47,18460.0
1141:storage_in,1141,4,47,18462.0
1145:direct,1145,5,49,18462.0
1149:storage_in,1149,2,47,18465.0
1147:storage_in,1147,4,47,18465.0
1152:storage_in,1152,3,47,18466.0
1154:storage_in,1154,0,47,18467.0
1153:direct,1153,3,49,18467.0
1150:direct,1150,5,49,18467.0
1155:storage_in,1155,3,47,18469.0
1156:storage_in,1156,4,47,18469.0
1158:storage_in,1158,1,47,18470.0
1157:direct,1157,4,49,18471.0
1161:storage_in,1161,5,47,18472.0
1162:storage_in,1162,0,47,18473.0
1159:storage_in,1159,4,47,18475.0
1164:storage_in,1164,1,47,18476.0
1165:storage_in,1165,2,47,18476.0
1146:storage_in,1146,53,47,18476.0
1166:storage_in,1166,3,47,18477.0
1167:storage_in,1167,0,47,18479.0
1168:storage_in,1168,2,47,18480.0
1169:storage_in,1169,4,47,18480.0
1170:storage_in,1170,5,47,18481.0
1171:storage_in,1171,1,47,18482.0
1173:storage_in,1173,0,47,18483.0
1172:storage_in,1172,5,47,18484.0
1174:storage_in,1174,3,47,18485.0
1148:storage_in,1148,53,47,18485.0
1175:storage_in,1175,2,47,18487.0
1176:storage_in,1176,1,47,18488.0
1177:storage_in,1177,4,47,18488.0
1178:storage_in,1178,0,47,18492.0
1151:storage_in,1151,53,47,18493.0
1180:storage_in,1180,1,47,18495.0
1179:storage_in,1179,2,47,18495.0
1160:storage_in,1160,53,47,18497.0
1181:storage_in,1181,0,47,18498.0
1182:storage_in,1182,3,47,18499.0
1163:storage_in,1163,53,47,18499.0
1183:storage_in,1183,1,47,18501.0
1184:storage_in,1184,4,47,18502.0
1186:storage_in,1186,5,47,18502.0
1185:storage_in,1185,53,47,18502.0
1187:storage_in,1187,0,47,18503.0
1188:storage_in,1188,2,47,18504.0
1190:storage_in,1190,3,47,18505.0
1189:direct,1189,5,48,18505.0
1191:direct,1191,5,48,18506.0
1192:storage_in,1192,0,47,18507.0
1194:storage_in,1194,1,47,18508.0
1193:direct,1193,4,49,18508.0
1195:storage_in,1195,2,47,18509.0
1197:storage_in,1197,1,47,18510.0
1196:storage_in,1196,3,47,18510.0
1198:storage_in,1198,5,47,18510.0
1199:storage_in,1199,0,47,18514.0
1200:direct,1200,3,48,18514.0
1201:direct,1201,4,49,18515.0
1202:storage_in,1202,53,47,18516.0
1203:storage_in,1203,2,47,18517.0
1205:storage_in,1205,3,47,18518.0
1204:direct,1204,5,48,18518.0
1206:storage_in,1206,1,47,18520.0
1207:storage_in,1207,3,47,18520.0
1208:storage_in,1208,4,47,18521.0
1209:storage_in,1209,0,47,18522.0
1210:storage_in,1210,2,47,18522.0
1211:direct,1211,4,49,18523.0
1212:storage_in,1212,4,47,18525.0
1213:direct,1213,5,49,18526.0
1214:direct,1214,5,48,18529.0
1215:storage_in,1215,0,47,18530.0
1216:direct,1216,3,48,18530.0
1218:storage_in,1218,1,47,18532.0
1217:direct,1217,3,49,18532.0
1219:direct,1219,4,48,18533.0
1221:storage_in,1221,2,47,18535.0
1220:direct,1220,4,49,18535.0
1222:direct,1222,5,48,18536.0
1223:storage_in,1223,5,47,18537.0
1224:storage_in,1224,0,47,18538.0
1225:storage_in,1225,3,47,18538.0
1226:storage_in,1226,1,47,18540.0
1227:storage_in,1227,4,47,18541.0
1228:direct,1228,5,48,18543.0
1229:storage_in,1229,2,47,18546.0
1230:storage_in,1230,3,47,18546.0
1231:storage_in,1231,0,47,18554.0
1232:storage_in,1232,2,47,18555.0
1233:storage_in,1233,4,47,18557.0
1234:storage_in,1234,5,47,18558.0
1235:storage_in,1235,1,47,18563.0
1236:storage_in,1236,3,47,18564.0
1237:storage_in,1237,0,47,18565.0
1238:storage_in,1238,4,47,18569.0
1239:storage_in,1239,2,47,18570.0
1240:storage_in,1240,5,47,18570.0
1241:direct,1241,3,49,18571.0
1242:storage_in,1242,5,47,18572.0
1243:storage_in,1243,3,47,18574.0
1244:storage_in,1244,1,47,18575.0
1245:storage_in,1245,3,47,18575.0
1246:direct,1246,4,49,18577.0
1248:storage_in,1248,0,47,18578.0
1247:storage_in,1247,4,47,18578.0
1250:storage_in,1250,5,47,18579.0
1252:storage_in,1252,1,47,18580.0
1253:storage_in,1253,2,47,18580.0
1249:storage_in,1249,4,47,18580.0
1251:storage_in,1251,5,47,18580.0
1254:storage_in,1254,3,47,18582.0
1256:storage_in,1256,2,47,18584.0
1255:storage_in,1255,5,47,18584.0
1257:storage_in,1257,0,47,18585.0
1258:storage_in,1258,3,47,18586.0
1260:storage_in,1260,4,47,18589.0
1259:storage_in,1259,0,47,18591.0
1261:storage_in,1261,1,47,18591.0
1262:storage_in,1262,5,47,18591.0
1263:storage_in,1263,4,47,18593.0
1264:storage_in,1264,2,47,18594.0
1265:direct,1265,3,48,18594.0
1266:storage_in,1266,0,47,18596.0
1267:storage_in,1267,4,47,18597.0
1268:storage_in,1268,3,47,18598.0
1269:storage_in,1269,1,47,18599.0
1270:storage_in,1270,5,47,18599.0
1271:storage_in,1271,1,47,18607.0
1272:direct,1272,5,49,18609.0
1273:storage_in,1273,2,47,18610.0
1274:direct,1274,3,48,18610.0
1276:storage_in,1276,0,47,18612.0
1275:direct,1275,3,49,18612.0
1277:storage_in,1277,4,47,18613.0
1278:storage_in,1278,1,47,18616.0
1279:direct,1279,4,49,18622.0
1280:storage_in,1280,2,47,18623.0
1281:direct,1281,0,50,18626.0
1282:direct,1282,5,49,18628.0
1283:direct,1283,2,50,18630.0
1284:direct,1284,3,49,18630.0
1285:direct,1285,5,48,18632.0
1286:direct,1286,4,49,18633.0
1287:storage_in,1287,3,47,18634.0
1288:storage_in,1288,1,47,18636.0
1289:storage_in,1289,0,47,18637.0
1290:storage_in,1290,4,47,18638.0
1291:direct,1291,5,49,18638.0
1292:storage_in,1292,1,47,18639.0
1293:direct,1293,5,48,18640.0
1294:direct,1294,3,49,18641.0
1295:storage_in,1295,2,47,18642.0
1296:direct,1296,3,48,18642.0
1297:storage_in,1297,0,47,18644.0
1298:direct,1298,4,48,18647.0
1299:storage_in,1299,4,47,18649.0
1300:storage_in,1300,1,47,18650.0
1301:storage_in,1301,5,47,18651.0
1302:storage_in,1302,2,47,18652.0
1303:storage_in,1303,5,47,18652.0
1304:storage_in,1304,0,47,18655.0
1306:storage_in,1306,1,47,18658.0
1305:storage_in,1305,3,47,18658.0
1307:direct,1307,4,48,18660.0
1309:storage_in,1309,2,47,18663.0
1308:direct,1308,5,48,18663.0
1310:storage_in,1310,3,47,18666.0
1311:direct,1311,3,49,18668.0
1312:storage_in,1312,0,47,18669.0
1313:direct,1313,4,49,18670.0
1315:storage_in,1315,1,47,18681.0
1314:direct,1314,5,49,18681.0
1316:direct,1316,3,49,18684.0
1317:direct,1317,4,49,18686.0
1319:storage_in,1319,4,47,18692.0
1318:direct,1318,5,49,18692.0
1320:direct,1320,3,49,18694.0
1321:storage_in,1321,5,47,18695.0
1322:storage_in,1322,4,47,18696.0
1324:storage_in,1324,1,47,18698.0
1323:direct,1323,4,49,18699.0
1326:storage_in,1326,2,47,18700.0
1327:storage_in,1327,3,47,18700.0
1325:direct,1325,5,49,18700.0
1328:storage_in,1328,2,47,18701.0
1330:storage_in,1330,0,47,18703.0
1329:storage_in,1329,4,47,18703.0
1331:storage_in,1331,1,47,18706.0
1332:storage_in,1332,5,47,18706.0
1333:storage_in,1333,2,47,18708.0
1334:storage_in,1334,0,47,18710.0
1335:storage_in,1335,3,47,18711.0
1337:storage_in,1337,1,47,18713.0
1336:direct,1336,3,49,18713.0
1338:storage_in,1338,4,47,18714.0
1339:storage_in,1339,2,47,18716.0
1340:storage_in,1340,4,47,18716.0
1341:storage_in,1341,5,47,18716.0
1342:storage_in,1342,0,47,18719.0
1343:storage_in,1343,3,47,18719.0
1344:storage_in,1344,5,47,18721.0
1345:storage_in,1345,1,47,18722.0
1346:storage_in,1346,2,47,18724.0
1347:storage_in,1347,0,47,18727.0
1348:direct,1348,3,49,18729.0
1349:storage_in,1349,4,47,18734.0
1351:storage_in,1351,1,47,18737.0
1350:direct,1350,5,49,18737.0
1352:direct,1352,3,49,18742.0
1353:direct,1353,4,49,18745.0
1354:direct,1354,5,49,18748.0
1355:direct,1355,3,49,18750.0
1356:storage_in,1356,4,47,18752.0
1358:storage_in,1358,2,47,18753.0
1357:direct,1357,4,49,18755.0
1359:storage_in,1359,0,47,18758.0
1360:storage_in,1360,1,47,18761.0
1361:storage_in,1361,2,47,18764.0
1362:storage_in,1362,0,47,18766.0
1363:storage_in,1363,1,47,18770.0
1365:storage_in,1365,2,47,18772.0
1364:direct,1364,5,49,18772.0
1366:storage_in,1366,0,47,18775.0
1367:storage_in,1367,1,47,18777.0
1368:storage_in,1368,53,47,18780.0
1369:storage_in,1369,2,47,18782.0
1370:storage_in,1370,53,47,18785.0
1371:storage_in,1371,3,47,18788.0
1372:storage_in,1372,53,47,18788.0
1373:storage_in,1373,4,47,18791.0
1374:storage_in,1374,53,47,18793.0
1375:storage_in,1375,5,47,18795.0
1376:storage_in,1376,5,47,18796.0
1377:storage_in,1377,53,47,18798.0
1378:storage_in,1378,0,47,18802.0
1379:storage_in,1379,3,47,18804.0
1380:storage_in,1380,53,47,18804.0
1381:storage_in,1381,53,47,18808.0
1382:storage_in,1382,4,47,18809.0
1383:storage_in,1383,5,47,18812.0
1384:storage_in,1384,53,47,18813.0
1385:storage_in,1385,3,47,18814.0
1387:storage_in,1387,3,47,18818.0
1386:storage_in,1386,53,47,18818.0
1388:storage_in,1388,53,47,18822.0
1389:storage_in,1389,53,47,18823.0
1390:storage_in,1390,1,47,18825.0
1391:storage_in,1391,53,47,18825.0
1392:storage_in,1392,53,47,18827.0
