binary_sha256,class_sha256,completed_raw_bag_count,completion_rate,cpu_seconds,decision_count_definition,decision_requests,full_population_complete,input_sha256,latency_definition,load_factor,map,map_sha256,method,missed_bag_count,missed_bag_rate,native_terminal_status,network_backlog_area_seconds,on_time_rate,on_time_raw_bag_count,population_latency_max_seconds,population_latency_mean_seconds,population_latency_p95_seconds,population_latency_p99_seconds,raw_bag_count,reproduction_level,scheduled_release_latency_definition,scheduled_release_latency_max_seconds,scheduled_release_latency_mean_seconds,scheduled_release_latency_p95_seconds,scheduled_release_latency_p99_seconds,seed,segment_count,source_backlog_area_seconds,source_sha256,tardiness_max_seconds,tardiness_mean_seconds,tardiness_p95_seconds,tardiness_p99_seconds,tardiness_sum_seconds,time_to_90_percent_seconds,time_to_95_percent_seconds,time_to_99_percent_seconds,total_backlog_area_seconds,wall_seconds,workload_identity_sha256
b00fd178dca5b3f201d50ddfc6446959272baa4cc45b4ee01a2f08e0c85a91f5,,28506.0,1.0,65.234375,NATIVE_RUNTIME_DECISION_COUNT_JUNCTION_ARRIVALS_NOT_DH_TICK_REQUESTS,588822,True,a8dd421815dfaeafc5848b60a5715e4be8b0ccb6c6b69769b9c6f49894426787,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,1.0,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,G31_S4_NATIVE_SYSTEM,82.0,0.002876587385111873,COMPLETE,14382096.359850017,0.9971234126148881,28424.0,4564.898359999996,613.8307135908253,2356.3167850000027,2730.5062409999987,28506,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,4737.010249999992,625.4773379085128,2383.0414849999997,2753.999214500004,181081,43602,64211902.79161284,,1274.8229100000062,1.0549493506630192,0.0,0.0,30072.386190000027,63102.95064700002,67264.98008700002,71068.80878700002,78593999.15146428,67.52290280000307,a6afa1837753ff3dc1edd046fe67e145c1374360c7d719dda69fdb470d45f40f
,,28506,1.0,,,,True,a7edac983a3a33a3930a20e6c5a22c263663c1003d9eaf3059b84d39d82da8e2,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,1.0,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_NATIVE_HCA,9707,0.3405248017961131,,7043609.0,0.6594751982038869,18799,1046.0,366.0354662176384,635.0,759.0,28506,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,,,,,205759,43603,185428903.72923392,,48447.0,3136.92833087771,27336.0,44109.250000000015,89421279.0,68183.154547,71919.154547,75402.154547,192469367.21305296,365.1510330999736,b57b496ad5731f5cb4243f6e4225a12eb1d03e903911c29a8b6acf1bb8ea5bad
,ad828f533bc34abb3527d92f0f476e69412fc14c0024cbf2694bf0f82b382fd0,28506,1.0,,LOGICAL_ROUTE_REQUESTS_INCLUDING_EACH_TICK_HOLD_RETRY_NOT_ACTUAL_SCORE_COMPUTATIONS,52799300,True,a7edac983a3a33a3930a20e6c5a22c263663c1003d9eaf3059b84d39d82da8e2,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,1.0,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,1484,0.0520592156037325,COMPLETE,16861227.79999984,0.9479407843962675,27022,3882.4,694.740342384,2773.5,3594.95,28506,SEMANTICALLY_PARTIAL_RECONSTRUCTION,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,6495.994739999998,771.7806782099558,3114.3966575000004,3704.9269830000017,205759,43603,65604212.213052936,809d069832da3fec5a2aa6302a99a9ede24fcd5a1fb28c4a53c3cc3c139ff86f,2053.7999999999993,27.420578123903738,79.35000000000127,743.5799999999989,781650.9999999997,63328.354546999995,67299.154547,71122.954547,82465440.01305263,77.962423,b57b496ad5731f5cb4243f6e4225a12eb1d03e903911c29a8b6acf1bb8ea5bad
b00fd178dca5b3f201d50ddfc6446959272baa4cc45b4ee01a2f08e0c85a91f5,,28506.0,1.0,61.96875,NATIVE_RUNTIME_DECISION_COUNT_JUNCTION_ARRIVALS_NOT_DH_TICK_REQUESTS,589020,True,a7edac983a3a33a3930a20e6c5a22c263663c1003d9eaf3059b84d39d82da8e2,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,1.0,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,G31_S4_NATIVE_SYSTEM,84.0,0.0029467480530415147,COMPLETE,14369996.268490013,0.9970532519469585,28422.0,4606.113479999993,613.2761772830305,2351.7807949999997,2749.9272530000053,28506,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,4780.190519999993,624.9076570855283,2375.9324099999985,2768.5299784999993,205759,43603,64215309.874232985,,1293.738320000004,1.0691207815898454,0.0,0.0,30476.357000000135,63103.03864700002,67252.80921699999,71064.34986700001,78585306.14272399,64.28387849987485,b57b496ad5731f5cb4243f6e4225a12eb1d03e903911c29a8b6acf1bb8ea5bad
,,28505,0.9999649196660352,,,,False,556216faee085c0df7a49e9d31c17f4b2717e6ce47e0071cd6d59867e76b6e28,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,1.0,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_NATIVE_HCA,10012,0.35122430365537083,,7152411.0,0.6487756963446292,18494,,,,,28506,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,,,,,232003,43599,188111736.4144537,,69759.0,3216.9686031011015,27584.25,45303.8,91702907.0,68286.154547,72096.154547,75581.154547,195261003.21305302,356.4778537999373,a675970a4a7df8aca6102bc977e4997791767b304d7763bf3904cf5c66fdb9f0
,ad828f533bc34abb3527d92f0f476e69412fc14c0024cbf2694bf0f82b382fd0,28506,1.0,,LOGICAL_ROUTE_REQUESTS_INCLUDING_EACH_TICK_HOLD_RETRY_NOT_ACTUAL_SCORE_COMPUTATIONS,52993588,True,556216faee085c0df7a49e9d31c17f4b2717e6ce47e0071cd6d59867e76b6e28,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,1.0,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,1499,0.05258542061320426,COMPLETE,16891013.199999895,0.9474145793867957,27007,3903.6,695.763740967,2784.7,3602.99,28506,SEMANTICALLY_PARTIAL_RECONSTRUCTION,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,6519.994740000002,773.028148917877,3120.7653524999996,3713.845203000001,232003,43599,65602659.813052945,809d069832da3fec5a2aa6302a99a9ede24fcd5a1fb28c4a53c3cc3c139ff86f,2068.5999999999985,27.876938188451554,89.10000000000036,751.7899999999994,794660.0000000008,63327.754547000004,67294.55454699999,71114.754547,82493673.01305367,71.3872174,a675970a4a7df8aca6102bc977e4997791767b304d7763bf3904cf5c66fdb9f0
b00fd178dca5b3f201d50ddfc6446959272baa4cc45b4ee01a2f08e0c85a91f5,,28506.0,1.0,60.828125,NATIVE_RUNTIME_DECISION_COUNT_JUNCTION_ARRIVALS_NOT_DH_TICK_REQUESTS,588681,True,556216faee085c0df7a49e9d31c17f4b2717e6ce47e0071cd6d59867e76b6e28,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,1.0,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,G31_S4_NATIVE_SYSTEM,76.0,0.0026661053813232805,COMPLETE,14252166.142900242,0.9973338946186767,28430.0,4543.288949999998,608.935275783697,2321.5301425000016,2703.2472539999985,28506,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,4714.334789999997,620.6300634585724,2347.6513799999984,2725.973658500006,232003,43599,64208024.96503226,,1236.1205799999989,0.9369897074300111,0.0,0.0,26709.828599999895,63099.64054700003,67253.76474700002,71062.64078700003,78460191.10793296,63.23774809995666,a675970a4a7df8aca6102bc977e4997791767b304d7763bf3904cf5c66fdb9f0
,,28506,1.0,,,,True,5234007890cfc4ee0eddb23e84cbe0bb4ab0289527dcaf08d96ca4273939a71f,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,1.0,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_NATIVE_HCA,10017,0.3513997053251947,,7076988.0,0.6486002946748053,18489,1064.0,367.34027923945837,640.0,768.0,28506,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,,,,,257053,43604,186978077.0946238,,48940.0,3176.7269346804183,27299.75,45123.55,90555778.0,68309.154547,72122.154547,75608.154547,194051936.21305302,370.98722920008004,7fa47d853a7163a3aaada88066c98a85043b6f5de04dbf02b46ab202b19c2131
,ad828f533bc34abb3527d92f0f476e69412fc14c0024cbf2694bf0f82b382fd0,28506,1.0,,LOGICAL_ROUTE_REQUESTS_INCLUDING_EACH_TICK_HOLD_RETRY_NOT_ACTUAL_SCORE_COMPUTATIONS,53031768,True,5234007890cfc4ee0eddb23e84cbe0bb4ab0289527dcaf08d96ca4273939a71f,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,1.0,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,1497,0.05251525994527473,COMPLETE,16897565.000000082,0.9474847400547253,27009,3904.4,696.165010875,2781.2,3605.08,28506,SEMANTICALLY_PARTIAL_RECONSTRUCTION,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,6520.794740000001,773.4633485249772,3121.81178,3718.2495215,257053,43604,65608663.013052896,809d069832da3fec5a2aa6302a99a9ede24fcd5a1fb28c4a53c3cc3c139ff86f,2056.5999999999985,27.899115975584085,86.85000000000036,752.9800000000002,795292.2000000001,63335.754547000004,67305.154547,71122.55454699999,82506228.01305337,77.6290814,7fa47d853a7163a3aaada88066c98a85043b6f5de04dbf02b46ab202b19c2131
b00fd178dca5b3f201d50ddfc6446959272baa4cc45b4ee01a2f08e0c85a91f5,,28506.0,1.0,59.09375,NATIVE_RUNTIME_DECISION_COUNT_JUNCTION_ARRIVALS_NOT_DH_TICK_REQUESTS,588924,True,5234007890cfc4ee0eddb23e84cbe0bb4ab0289527dcaf08d96ca4273939a71f,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,1.0,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,G31_S4_NATIVE_SYSTEM,85.0,0.0029818283870062245,COMPLETE,14433006.531789983,0.9970181716129938,28421.0,4587.29372999999,615.5607298056573,2378.5286149999984,2743.5709039999947,28506,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,4756.321199999991,627.1997360822306,2401.175222500001,2766.0011589999963,257053,43604,64216285.35096283,,1290.6783200000027,1.0881431144320495,0.0,0.0,31018.607620000002,63105.537967,67269.16599700006,71071.39389700002,78649291.8827532,61.517758100060746,7fa47d853a7163a3aaada88066c98a85043b6f5de04dbf02b46ab202b19c2131
,,28506,1.0,,,,True,0577ba30b935fb93319330a9292232457b4beef5b9d49490e6fa30168f2bc469,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,1.0,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_NATIVE_HCA,10165,0.356591594751982,,7052369.0,0.643408405248018,18341,1129.0,366.8046727004841,636.0,768.0,28506,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,,,,,283303,43602,190049132.14353386,,49248.0,3273.8504525363082,27749.0,46217.75,93324381.0,68399.154547,72214.154547,75706.154547,197098356.21305326,372.07911629998125,5223356733964d9c9120400240dad0ae1dd17f6b899b03998ab9e62c250d1f3a
,ad828f533bc34abb3527d92f0f476e69412fc14c0024cbf2694bf0f82b382fd0,28506,1.0,,LOGICAL_ROUTE_REQUESTS_INCLUDING_EACH_TICK_HOLD_RETRY_NOT_ACTUAL_SCORE_COMPUTATIONS,53052865,True,0577ba30b935fb93319330a9292232457b4beef5b9d49490e6fa30168f2bc469,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,1.0,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,1501,0.05265558128113379,COMPLETE,16904054.19999996,0.9473444187188662,27005,3908.0,696.220704413,2781.45,3605.79,28506,SEMANTICALLY_PARTIAL_RECONSTRUCTION,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,6517.394740000003,773.5812605434996,3124.422662500002,3714.2029155000005,283303,43602,65610530.21305291,809d069832da3fec5a2aa6302a99a9ede24fcd5a1fb28c4a53c3cc3c139ff86f,2065.5999999999985,27.93141093103207,90.05000000000109,755.360000000002,796212.8000000027,63334.754547000004,67300.55454699999,71120.954547,82514584.41305323,80.6918846,5223356733964d9c9120400240dad0ae1dd17f6b899b03998ab9e62c250d1f3a
b00fd178dca5b3f201d50ddfc6446959272baa4cc45b4ee01a2f08e0c85a91f5,,28506.0,1.0,59.515625,NATIVE_RUNTIME_DECISION_COUNT_JUNCTION_ARRIVALS_NOT_DH_TICK_REQUESTS,588709,True,0577ba30b935fb93319330a9292232457b4beef5b9d49490e6fa30168f2bc469,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,1.0,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,G31_S4_NATIVE_SYSTEM,76.0,0.0026661053813232805,COMPLETE,14219041.916200053,0.9973338946186767,28430.0,4508.694069999994,607.7570519083725,2319.8428174999945,2683.773972,28506,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,4679.805959999991,619.4308355356791,2344.588972500005,2711.7924375,283303,43602,64213062.923273124,,1209.9572499999995,0.9343763183189453,0.0,0.0,26635.331329999855,63104.015306999994,67257.86698699999,71070.80878700002,78432104.83947279,62.29212270001881,5223356733964d9c9120400240dad0ae1dd17f6b899b03998ab9e62c250d1f3a
,,28506,1.0,,,,True,070493ba75b9d8820124d5e3f5d4d5180398fb4d23401a6d4f7b88385643a5ad,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,1.0,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_NATIVE_HCA,10118,0.3549428190556374,,7071933.0,0.6450571809443626,18388,1071.0,367.37328983371924,639.0,763.0,28506,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,,,,,308081,43600,189500186.02253333,,49313.0,3255.4458008840243,27875.25,46026.500000000015,92799738.0,68351.154547,72162.154547,75654.154547,196568925.2130532,367.735108199995,8ffc71a6ff769da5281078a9b6adfb3b6aff4678759b334cc33e491826f5a70f
,ad828f533bc34abb3527d92f0f476e69412fc14c0024cbf2694bf0f82b382fd0,28506,1.0,,LOGICAL_ROUTE_REQUESTS_INCLUDING_EACH_TICK_HOLD_RETRY_NOT_ACTUAL_SCORE_COMPUTATIONS,53220157,True,070493ba75b9d8820124d5e3f5d4d5180398fb4d23401a6d4f7b88385643a5ad,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,1.0,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,1505,0.05279590261699296,COMPLETE,16925126.599999957,0.947204097383007,27001,3900.8,696.96116607,2787.3,3609.79,28506,SEMANTICALLY_PARTIAL_RECONSTRUCTION,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,6522.994740000002,774.5152954835122,3127.6707099999985,3720.544393999999,308081,43600,65608656.41305303,809d069832da3fec5a2aa6302a99a9ede24fcd5a1fb28c4a53c3cc3c139ff86f,2073.2000000000007,28.28860590752824,97.5,759.1900000000009,806395.0000000007,63329.55454699999,67296.954547,71111.954547,82533783.01305285,85.7713063,8ffc71a6ff769da5281078a9b6adfb3b6aff4678759b334cc33e491826f5a70f
b00fd178dca5b3f201d50ddfc6446959272baa4cc45b4ee01a2f08e0c85a91f5,,28506.0,1.0,66.75,NATIVE_RUNTIME_DECISION_COUNT_JUNCTION_ARRIVALS_NOT_DH_TICK_REQUESTS,589107,True,070493ba75b9d8820124d5e3f5d4d5180398fb4d23401a6d4f7b88385643a5ad,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,1.0,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,G31_S4_NATIVE_SYSTEM,70.0,0.002455623377534577,COMPLETE,14153151.24686027,0.9975443766224654,28436.0,4488.84028,605.3567697270772,2292.8061174999993,2658.113715999999,28506,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,4663.952169999997,617.0216975029841,2315.4918625,2678.4956205000026,308081,43600,64209462.84034305,,1198.4972500000003,0.8636832319511636,0.0,0.0,24620.15420999987,63097.64054700003,67252.76474700002,71064.26096700002,78362614.08720307,70.18322270014323,8ffc71a6ff769da5281078a9b6adfb3b6aff4678759b334cc33e491826f5a70f
,,28506,1.0,,,,True,b04e19b0c5098b6b68990c27e4962994f2e0b57db1d3c00d362bdb62e99f2876,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,1.0,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_NATIVE_HCA,9477,0.33245632498421385,,7046698.0,0.6675436750157862,19029,1114.0,365.38409457658037,634.0,757.9500000000007,28506,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,,,,,333667,43601,185402271.06781378,,48456.0,3141.9506068897776,27714.5,44101.700000000004,89564444.0,68187.154547,71885.154547,75401.154547,192445798.2130529,369.11384030012414,07a594104489203cbea26f8a1f12a0d36421b70c77eec20adbf34a4d2a423a32
,ad828f533bc34abb3527d92f0f476e69412fc14c0024cbf2694bf0f82b382fd0,28506,1.0,,LOGICAL_ROUTE_REQUESTS_INCLUDING_EACH_TICK_HOLD_RETRY_NOT_ACTUAL_SCORE_COMPUTATIONS,52773704,True,b04e19b0c5098b6b68990c27e4962994f2e0b57db1d3c00d362bdb62e99f2876,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,1.0,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,1490,0.052269697607521204,COMPLETE,16853466.59999995,0.9477303023924788,27016,3872.2,694.54962464,2771.65,3595.0,28506,SEMANTICALLY_PARTIAL_RECONSTRUCTION,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,6506.594740000004,771.6200453607311,3113.6067675000013,3706.755255000003,333667,43601,65600350.61305298,809d069832da3fec5a2aa6302a99a9ede24fcd5a1fb28c4a53c3cc3c139ff86f,2062.0,27.413533992843615,79.20000000000073,743.5799999999989,781450.2000000004,63331.55454699999,67303.754547,71119.954547,82453817.21305265,85.1944315,07a594104489203cbea26f8a1f12a0d36421b70c77eec20adbf34a4d2a423a32
b00fd178dca5b3f201d50ddfc6446959272baa4cc45b4ee01a2f08e0c85a91f5,,28506.0,1.0,70.59375,NATIVE_RUNTIME_DECISION_COUNT_JUNCTION_ARRIVALS_NOT_DH_TICK_REQUESTS,588905,True,b04e19b0c5098b6b68990c27e4962994f2e0b57db1d3c00d362bdb62e99f2876,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,1.0,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,G31_S4_NATIVE_SYSTEM,80.0,0.002806426717182342,COMPLETE,14247666.77877982,0.9971935732828177,28426.0,4573.526479999997,608.9670156661778,2329.0009149999996,2727.399023499995,28506,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,4748.638369999993,620.6075885869664,2356.3654824999967,2750.125104500005,333667,43601,64210127.768622905,,1270.2472500000003,0.995525417806775,0.0,0.0,28378.447559999928,63103.76054700003,67257.80921699999,71068.39389700002,78457794.54740249,76.21164759993553,07a594104489203cbea26f8a1f12a0d36421b70c77eec20adbf34a4d2a423a32
,,37403,0.7515924846779866,,,,False,282e742f2def00056c50200a630f23308b6a48942eb5481a87e520ae20772a89,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,1.75,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_NATIVE_HCA,31948,0.6419772932784085,,11814454.0,0.3580227067215915,17817,,,,,49765,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,,,,,104729,76108,1055984019.935052,,74259.0,17204.017301316188,44559.0,69459.0,856157921.0,,,,1067795421.5957528,473.58535569999367,c2fdec129d08a2478edc61456e45e118f957de56759eb129824df89e4104d3df
,ad828f533bc34abb3527d92f0f476e69412fc14c0024cbf2694bf0f82b382fd0,49765,1.0,,LOGICAL_ROUTE_REQUESTS_INCLUDING_EACH_TICK_HOLD_RETRY_NOT_ACTUAL_SCORE_COMPUTATIONS,1659734178,True,282e742f2def00056c50200a630f23308b6a48942eb5481a87e520ae20772a89,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,1.75,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,27553,0.553662212398272,COMPLETE,286516822.8000001,0.4463377876017281,22212,17068.8,6196.169263539,15608.56,16294.0,49765,SEMANTICALLY_PARTIAL_RECONSTRUCTION,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,32069.36722,7152.179214221963,16135.897664000007,26553.729293599994,104729,76108,151530137.3957551,809d069832da3fec5a2aa6302a99a9ede24fcd5a1fb28c4a53c3cc3c139ff86f,13943.800000000003,4846.658691851703,12743.319999999994,13383.088000000003,241193969.8000004,74539.55454699999,80679.154547,85750.754547,438046960.1957488,525.0927489,c2fdec129d08a2478edc61456e45e118f957de56759eb129824df89e4104d3df
b00fd178dca5b3f201d50ddfc6446959272baa4cc45b4ee01a2f08e0c85a91f5,,49765.0,1.0,705.328125,NATIVE_RUNTIME_DECISION_COUNT_JUNCTION_ARRIVALS_NOT_DH_TICK_REQUESTS,1034055,True,282e742f2def00056c50200a630f23308b6a48942eb5481a87e520ae20772a89,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,1.75,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,G31_S4_NATIVE_SYSTEM,30620.0,0.615291871797448,COMPLETE,323091833.4233256,0.384708128202552,19145.0,32762.73305000001,8483.242331761287,26657.90193200008,31088.31546799999,49765,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,32762.73305000001,8525.780742956302,26675.79595999999,31096.776468800013,104729,76108,113358143.82988545,,28828.19770000002,4623.884598478656,14991.733937999988,20741.894002400048,230107617.04329032,71667.992367,75148.05163700006,78639.19163700007,436449977.253213,798.6184497999493,c2fdec129d08a2478edc61456e45e118f957de56759eb129824df89e4104d3df
,,37383,0.7511905958002613,,,,False,36cf36680729518c7141daa94104ffa0e061e66899b924c06ce4827cc6d7f7f9,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,1.75,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_NATIVE_HCA,31880,0.6406108710941425,,11952276.0,0.35938912890585756,17885,,,,,49765,,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,,,,,130363,76103,1058715835.851362,,74259.0,17265.120667135536,44409.0,69459.0,859198730.0,,,,1070664967.5957534,498.3128145998344,492259fe6de18e1098f5f2ba4848cb1619a5ca47e9cf12ae7245fe583f554cac
,ad828f533bc34abb3527d92f0f476e69412fc14c0024cbf2694bf0f82b382fd0,49765,1.0,,LOGICAL_ROUTE_REQUESTS_INCLUDING_EACH_TICK_HOLD_RETRY_NOT_ACTUAL_SCORE_COMPUTATIONS,1661172611,True,36cf36680729518c7141daa94104ffa0e061e66899b924c06ce4827cc6d7f7f9,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_ADMISSION,1.75,nanning,daf51cf339862872ec1e6ce86fbdffccd326d83ebd80ebef0e926917c61ac0df,FENG_PAPER_ENV_CIE_DH_RECONSTRUCTION,27560,0.5538028735054757,COMPLETE,286752223.8000012,0.44619712649452425,22205,17049.8,6201.331707023,15620.2,16304.888,49765,SEMANTICALLY_PARTIAL_RECONSTRUCTION,SUM_PER_BAG_SEGMENT_COMPLETION_MINUS_SCHEDULED_RELEASE_NOT_HISTORICAL_SHARED_D,32088.96721999999,7157.732972887692,16141.903721999994,26559.600260000007,130363,76103,151546880.19575518,809d069832da3fec5a2aa6302a99a9ede24fcd5a1fb28c4a53c3cc3c139ff86f,13953.600000000006,4850.705817341505,12754.600000000006,13393.032000000007,241395375.00000027,74543.55454699999,80680.354547,85752.55454699999,438299103.99575454,612.0875728,492259fe6de18e1098f5f2ba4848cb1619a5ca47e9cf12ae7245fe583f554cac
